time_bin,timestamp,total_vehicles,car_count,truck_count,total_stopped_vehicles,avg_queue_length,max_queue_length,avg_speed,median_speed,speed_std,percent_stopped,avg_lane_occupancy,max_lane_occupancy,num_active_lanes,traffic_density,flow_rate,avg_acceleration,harsh_braking_count,pedestrian_count,avg_ped_waiting_time,max_ped_waiting_time,stopped_pedestrians,ped_crossing_demand,avg_ped_speed,bicycle_count,avg_bicycle_speed,hour_of_day,minute_of_hour,time_of_day_sin,time_of_day_cos,recording_id
10,300.0,26,26,0,21,0,0,0.5139573830604461,0.0,1.8043007011671892,80.76923076923077,0,0,0,0.008078128715786585,52.0694259012016,0.10426002765049382,107,5,1.68,1.68,1,5,1.1696534260979654,7,4.805279865806272,8,5,0.8660254037844387,-0.4999999999999998,29
11,330.0,25,25,0,22,0,0,0.35085014182997626,0.0,1.5533221294057435,88.0,0,0,0,0.0077674314574871,50.06675567423231,0.06379784831697008,0,13,2.32,2.32,1,13,1.4257276283056897,10,4.388690684076953,8,5,0.8660254037844387,-0.4999999999999998,29
12,360.0,31,31,0,21,0,0,0.7396525668441138,0.0,1.6972437787615882,67.74193548387096,0,0,0,0.009631615007284005,62.082777036048064,0.10943129655580111,0,9,1.08,1.08,1,9,1.551799303373483,4,4.535049628743741,8,6,0.8660254037844387,-0.4999999999999998,29
13,390.0,31,31,0,23,0,0,0.5774888135866135,0.0,1.6754569879606926,74.19354838709677,0,0,0,0.009631615007284005,62.082777036048064,0.12304428671360398,94,11,0.68,0.68,1,11,1.5848441994305507,2,4.335256731795456,8,6,0.8660254037844387,-0.4999999999999998,29
14,420.0,24,24,0,21,0,0,0.18985646519125024,0.0,1.1421409729399712,87.5,0,0,0,0.0074567341991876165,48.06408544726301,0.02148763606427218,0,12,1.88,1.88,1,12,1.3275394220548091,5,4.064829131082184,8,7,0.8660254037844387,-0.4999999999999998,29
15,450.0,28,28,0,21,0,0,0.5505524692063837,0.0,1.8384315696087976,75.0,0,0,0,0.008699523232385552,56.074766355140184,0.06415351295974811,0,11,0.74,1.12,2,11,1.2871079050172183,3,4.421755813559597,8,7,0.8660254037844387,-0.4999999999999998,29
16,480.0,29,29,0,22,0,0,0.5119164123158129,0.0,1.6797102071540868,75.86206896551724,0,0,0,0.009010220490685037,58.07743658210948,0.10624772442141442,85,11,1.32,1.32,1,11,1.8286483606516368,5,5.208748328211433,8,8,0.8660254037844387,-0.4999999999999998,29
17,510.0,28,28,0,24,0,0,0.42901085051577964,0.0,1.5642697835898887,85.71428571428571,0,0,0,0.008699523232385552,56.074766355140184,0.08742453884926524,75,14,0.76,0.76,1,14,1.4251741741347796,11,3.9116830652087438,8,8,0.8660254037844387,-0.4999999999999998,29
18,540.0,32,32,0,25,0,0,0.5285194342261283,0.0,1.6308017727225173,78.125,0,0,0,0.00994231226558349,64.08544726301736,0.14995086294683868,36,15,0.0,0.0,0,15,1.4454157148104616,8,2.6763242667869642,8,9,0.8660254037844387,-0.4999999999999998,29
19,570.0,30,30,0,21,0,0,0.5763344534292316,0.0,1.6473573519410634,70.0,0,0,0,0.00932091774898452,60.08010680907877,0.10014635540978599,13,12,7.16,7.16,1,12,1.3257874877264992,6,3.3571798900963947,8,9,0.8660254037844387,-0.4999999999999998,29
20,600.0,24,24,0,21,0,0,0.14104623041867603,0.0,0.8995411264219905,87.5,0,0,0,0.0074567341991876165,48.06408544726301,0.024160833675853814,1,13,1.4,1.4,1,13,1.3643414972117256,3,4.083687040555545,8,10,0.8660254037844387,-0.4999999999999998,29
21,630.0,26,26,0,21,0,0,0.45328714593695574,0.0,1.787703857982368,80.76923076923077,0,0,0,0.008078128715786585,52.0694259012016,0.048559942228487814,0,11,0.0,0.0,0,11,1.4555406382980172,1,4.675310388809206,8,10,0.8660254037844387,-0.4999999999999998,29
22,660.0,32,32,0,21,0,0,0.9072255024844986,0.0,2.2955747772571664,65.625,0,0,0,0.009843655584663918,64.08544726301736,0.1440268926810627,141,12,2.44,2.44,1,12,1.4531630390796062,1,4.3171559798617025,8,11,0.8660254037844387,-0.4999999999999998,29
23,690.0,24,24,0,21,0,0,0.07968596739412155,0.0,0.730540137862989,87.5,0,0,0,0.0074567341991876165,48.06408544726301,0.013434010408450587,0,12,7.6,7.6,1,12,1.298742503165034,5,4.914636446885969,8,11,0.8660254037844387,-0.4999999999999998,29
24,720.0,23,23,0,22,0,0,0.16069895301602172,0.0,0.9719106840522367,95.65217391304348,0,0,0,0.007146036940888133,46.061415220293725,0.046756306229378854,5,9,12.92,12.92,1,9,1.2513475019006621,7,4.9951517672205075,8,12,0.8660254037844387,-0.4999999999999998,29
25,750.0,25,25,0,22,0,0,0.2499250848770345,0.0,1.2321852934874902,88.0,0,0,0,0.0077674314574871,50.06675567423231,0.07181126488582802,126,11,3.026666666666667,5.88,3,11,1.373523459909424,12,3.5680116174595784,8,12,0.8660254037844387,-0.4999999999999998,29
26,780.0,27,27,0,22,0,0,0.4960008246975007,0.0,1.5738836398579106,81.48148148148148,0,0,0,0.008388825974086068,54.07209612817089,0.08974690267203299,47,6,0.2,0.2,1,6,1.3900773570375338,15,2.6673447417183493,8,13,0.8660254037844387,-0.4999999999999998,29
27,810.0,30,30,0,22,0,0,0.39030270252500276,0.0,1.32529462465434,73.33333333333333,0,0,0,0.00922057592065293,60.08010680907877,0.12062957259279386,43,7,0.0,0.0,0,7,1.5639951719490184,6,3.871771533639357,8,13,0.8660254037844387,-0.4999999999999998,29
28,840.0,32,32,0,22,0,0,0.761102266094841,0.0,1.969198880954077,68.75,0,0,0,0.009841761609254134,64.08544726301736,0.1551299823419103,128,5,0.0,0.0,0,5,1.3699788763252712,7,5.720909951517179,8,14,0.8660254037844387,-0.4999999999999998,29
29,870.0,30,30,0,24,0,0,0.4086913856101788,0.0,1.2882684564230364,80.0,0,0,0,0.009232818703356899,60.08010680907877,0.12341272625841067,50,5,5.32,5.32,1,5,1.30633744521338,11,4.491555834676102,8,14,0.8660254037844387,-0.4999999999999998,29
30,900.0,34,34,0,23,0,0,0.7454591772770385,0.0,2.0086719598286904,67.64705882352942,0,0,0,0.010563706782182457,68.09078771695594,0.13137988724332716,44,7,0.0,0.0,0,7,1.9089604204910757,5,5.388134035936675,8,15,0.8660254037844387,-0.4999999999999998,29
31,930.0,27,27,0,21,0,0,0.40354427467095083,0.0,1.5234617439142488,77.77777777777779,0,0,0,0.008388825974086068,54.07209612817089,0.09688877676483068,100,7,4.92,4.92,1,7,1.1146351180397793,4,6.00568719496324,8,15,0.8660254037844387,-0.4999999999999998,29
32,960.0,28,28,0,21,0,0,0.5317055951106278,0.0,1.8009179083294182,75.0,0,0,0,0.008608533437923182,56.074766355140184,0.07644748348522012,0,12,10.0,14.44,3,12,1.1037200558414815,5,4.896575919337592,8,16,0.8660254037844387,-0.4999999999999998,29
33,990.0,32,32,0,26,0,0,0.713611113886672,0.0,1.8283274137739893,81.25,0,0,0,0.009849543873004012,64.08544726301736,0.18429230308475297,183,12,16.026666666666667,30.0,3,12,1.1599115628961605,5,3.5395725732051972,8,16,0.8660254037844387,-0.4999999999999998,29
34,1020.0,29,29,0,23,0,0,0.3201109416747726,0.0,1.4250951001647578,79.3103448275862,0,0,0,0.009010220490685037,58.07743658210948,0.0708016307904023,0,12,5.946666666666666,10.44,3,12,1.4201487751713648,8,4.810556587778668,8,17,0.8660254037844387,-0.4999999999999998,29
35,1050.0,32,32,0,22,0,0,0.7231191732020372,0.0,1.901563265085197,68.75,0,0,0,0.009863487775315498,64.08544726301736,0.1360422687401994,54,10,2.6666666666666665,5.68,3,10,1.3487057371644715,8,3.1251915823085,8,17,0.8660254037844387,-0.4999999999999998,29
36,1080.0,28,28,0,22,0,0,0.5031649385705887,0.0,1.6990800929189824,78.57142857142857,0,0,0,0.008699523232385552,56.074766355140184,0.07895667028276479,24,10,12.639999999999999,22.24,2,10,1.1311819533944167,5,5.707035585192825,8,18,0.8660254037844387,-0.4999999999999998,29
37,1110.0,25,25,0,24,0,0,0.27785411855693215,0.0,1.1332347861732424,96.0,0,0,0,0.007683474064529104,50.06675567423231,0.08092495451266452,96,12,6.96,6.96,1,12,1.3781546598100238,3,2.9704111818784376,8,18,0.8660254037844387,-0.4999999999999998,29
38,1140.0,29,29,0,22,0,0,0.6027580575729589,0.0,1.67334351839922,75.86206896551724,0,0,0,0.009010220490685037,58.07743658210948,0.10644052357766301,0,12,3.9299999999999997,8.48,4,12,1.1909453431281745,4,5.183773673939222,8,19,0.8660254037844387,-0.4999999999999998,29
39,1170.0,28,28,0,21,0,0,0.5729810155606696,0.0,1.9404959206234307,75.0,0,0,0,0.008699523232385552,56.074766355140184,0.14583376288450406,200,11,15.76,30.0,4,11,0.8153171018238319,6,4.1642485860507685,8,19,0.8660254037844387,-0.4999999999999998,29
40,1200.0,25,25,0,20,0,0,0.44791059682197837,0.0,1.6842643010752378,80.0,0,0,0,0.0077674314574871,50.06675567423231,0.06705833962610354,75,12,10.2,30.0,3,12,1.315984999508291,1,6.337688655102643,8,20,0.8660254037844387,-0.4999999999999998,29
41,1230.0,23,23,0,20,0,0,0.3217268934849173,0.0,1.3916997239856679,86.95652173913044,0,0,0,0.007146036940888133,46.061415220293725,0.05291876903489216,0,13,30.0,30.0,1,13,1.2321088294242115,4,4.446075578197628,8,20,0.8660254037844387,-0.4999999999999998,29
42,1260.0,31,31,0,22,0,0,0.744843391427449,0.0,2.132280727778738,70.96774193548387,0,0,0,0.009631615007284005,62.082777036048064,0.14430469749981106,214,13,2.416,4.08,5,13,1.2040202655753884,4,4.841545034057667,8,21,0.8660254037844387,-0.4999999999999998,29
43,1290.0,27,27,0,22,0,0,0.7887016741408541,0.0,2.1842703959135994,81.48148148148148,0,0,0,0.008388825974086068,174.5689655172414,0.1225913692332447,59,5,3.04,3.04,1,5,1.341421129299726,2,2.274803632746381,8,21,0.8660254037844387,-0.4999999999999998,29
