time_bin,timestamp,total_vehicles,car_count,truck_count,total_stopped_vehicles,avg_queue_length,max_queue_length,avg_speed,median_speed,speed_std,percent_stopped,avg_lane_occupancy,max_lane_occupancy,num_active_lanes,traffic_density,flow_rate,avg_acceleration,harsh_braking_count,pedestrian_count,avg_ped_waiting_time,max_ped_waiting_time,ped_crossing_demand,avg_ped_speed,stopped_pedestrians,bicycle_count,avg_bicycle_speed,hour_of_day,minute_of_hour,time_of_day_sin,time_of_day_cos,recording_id
10,300.0,25,23,2,9,0,0,2.9410268374727777,0.0,4.88549916274146,36.0,0,0,0,0.00721320952900019,50.06675567423231,0.3301170259910058,59,1,0.0,0.0,1,1.660452012611966,0,0,0.0,8,5,0.8660254037844387,-0.4999999999999998,32
11,330.0,31,31,0,9,0,0,3.9277187884359392,0.0,5.545295196816473,29.03225806451613,0,0,0,0.008993448543173937,62.082777036048064,0.20797609940106812,30,1,0.0,0.0,1,1.5595164668722392,0,1,12.808416992962067,8,5,0.8660254037844387,-0.4999999999999998,32
12,360.0,26,24,2,9,0,0,3.02970331004233,0.0,5.434267030876707,34.61538461538461,0,0,0,0.007579060120967223,52.0694259012016,0.12084173726733714,0,1,0.0,0.0,1,1.2719976171450948,0,0,0.0,8,6,0.8660254037844387,-0.4999999999999998,32
13,390.0,25,23,2,11,0,0,2.5451958337389993,0.0,4.118885503368349,44.0,0,0,0,0.007222241246561988,50.06675567423231,0.33123130797404415,45,1,0.0,0.0,1,1.2622791062956125,0,2,5.385391598015624,8,6,0.8660254037844387,-0.4999999999999998,32
14,420.0,20,17,3,6,0,0,2.1794671501789864,0.0,4.039399401628486,30.0,0,0,0,0.005819177649672753,40.05340453938585,0.36462425858933717,54,2,0.0,0.0,2,1.1313266465143321,0,2,4.420116442365632,8,7,0.8660254037844387,-0.4999999999999998,32
15,450.0,28,27,1,6,0,0,4.442384389935084,0.0,5.687286485279404,21.428571428571427,0,0,0,0.008029557521281823,56.074766355140184,0.24402939332841944,0,1,2.28,2.28,1,0.8665416284918209,1,0,0.0,8,7,0.8660254037844387,-0.4999999999999998,32
16,480.0,19,19,0,6,0,0,2.9149708731181003,0.0,5.40483217311319,31.57894736842105,0,0,0,0.005491011766312311,38.05073431241655,0.07044051423606902,0,1,0.0,0.0,1,0.9572718753347648,0,1,12.93138976508158,8,8,0.8660254037844387,-0.4999999999999998,32
17,510.0,30,30,0,10,0,0,3.331598331044237,0.0066718768628541755,4.518492747558543,33.33333333333333,0,0,0,0.008666087985047467,60.08010680907877,0.37763156799949016,0,0,0.0,0.0,0,0.0,0,1,8.981471206115136,8,8,0.8660254037844387,-0.4999999999999998,32
18,540.0,30,29,1,12,0,0,2.399182052521766,0.0047499839769680465,4.270846816530412,40.0,0,0,0,0.00869205308978119,60.08010680907877,0.2062606318127906,19,1,0.0,0.0,1,1.2237443383434936,0,1,0.022130571122934005,8,9,0.8660254037844387,-0.4999999999999998,32
19,570.0,22,20,2,10,0,0,2.2629782957916835,0.0,3.7248091763564553,45.45454545454545,0,0,0,0.006343994410839937,44.05874499332443,0.32121129758889777,34,1,0.0,0.0,1,1.2355503660963603,0,1,0.5172087496269613,8,9,0.8660254037844387,-0.4999999999999998,32
20,600.0,22,22,0,8,0,0,2.544920362677875,0.0,4.617987720802495,36.36363636363637,0,0,0,0.006402306627205489,44.05874499332443,0.21190437752090907,26,0,0.0,0.0,0,0.0,0,1,5.428806362408009,8,10,0.8660254037844387,-0.4999999999999998,32
21,630.0,23,22,1,11,0,0,3.0183714965204516,0.0,5.166148948487858,47.82608695652174,0,0,0,0.006563680074377818,46.061415220293725,0.42588067462659274,125,0,0.0,0.0,0,0.0,0,0,0.0,8,10,0.8660254037844387,-0.4999999999999998,32
22,660.0,11,11,0,6,0,0,1.3833084922934176,0.0,3.8872639075869655,54.54545454545454,0,0,0,0.003247636198618408,22.029372496662216,0.05255626822126208,0,0,0.0,0.0,0,0.0,0,0,0.0,8,11,0.8660254037844387,-0.4999999999999998,32
23,690.0,21,21,0,6,0,0,3.739653514703778,0.0,5.901013145211392,28.57142857142857,0,0,0,0.0060912227409134195,42.05607476635514,0.2706064995817404,6,1,0.0,0.0,1,1.6305737936474693,0,0,0.0,8,11,0.8660254037844387,-0.4999999999999998,32
24,720.0,11,11,0,6,0,0,1.1769686246286908,0.0,3.7462945844771633,54.54545454545454,0,0,0,0.00324198324127588,22.029372496662216,0.03847133673225177,0,1,0.0,0.0,1,1.6751827965164,0,0,0.0,8,12,0.8660254037844387,-0.4999999999999998,32
25,750.0,18,18,0,6,0,0,3.1477179404481195,0.0,5.842823613379966,33.33333333333333,0,0,0,0.005271436099502304,36.048064085447265,0.20668373756097622,0,1,0.0,0.0,1,1.4294040979624159,0,0,0.0,8,12,0.8660254037844387,-0.4999999999999998,32
26,780.0,22,21,1,6,0,0,4.00600358297915,0.0,6.084081782039321,27.27272727272727,0,0,0,0.006364210132174098,44.05874499332443,0.10390555092517233,0,1,0.0,0.0,1,1.352868197237795,0,0,0.0,8,13,0.8660254037844387,-0.4999999999999998,32
27,810.0,20,17,3,6,0,0,3.284785401973624,0.0,5.55842118390705,30.0,0,0,0,0.005828993342061799,40.05340453938585,0.1876230065826691,24,4,0.64,0.64,4,1.2845602895616794,1,3,3.3800905866497195,8,13,0.8660254037844387,-0.4999999999999998,32
28,840.0,22,20,2,10,0,0,2.292003769964729,0.0,4.298566636860382,45.45454545454545,0,0,0,0.006401872486992208,44.05874499332443,0.26530975745597146,17,2,14.48,14.48,2,0.8184929738132234,1,1,1.5053155983665936,8,14,0.8660254037844387,-0.4999999999999998,32
29,870.0,28,28,0,11,0,0,2.6117460934217682,0.005966992542311412,4.464880237462833,39.285714285714285,0,0,0,0.008160792463273945,56.074766355140184,0.30348977316050124,15,4,0.0,0.0,4,1.467623432673324,0,2,3.3515260378209035,8,14,0.8660254037844387,-0.4999999999999998,32
30,900.0,21,21,0,10,0,0,2.0882579904600074,0.0,3.989219304484559,47.61904761904761,0,0,0,0.006120194822162455,42.05607476635514,0.37455072592996774,125,1,0.0,0.0,1,1.344342440271127,0,0,0.0,8,15,0.8660254037844387,-0.4999999999999998,32
31,930.0,22,20,2,6,0,0,3.1956295429665063,0.0,5.245160738336191,27.27272727272727,0,0,0,0.006390599269522899,44.05874499332443,0.3344771861431289,32,0,0.0,0.0,0,0.0,0,0,0.0,8,15,0.8660254037844387,-0.4999999999999998,32
32,960.0,27,26,1,6,0,0,4.40312336021156,0.0,6.1133113198838345,22.22222222222222,0,0,0,0.007792287351589388,54.07209612817089,0.3084087401241255,64,0,0.0,0.0,0,0.0,0,0,0.0,8,16,0.8660254037844387,-0.4999999999999998,32
33,990.0,15,15,0,7,0,0,2.562863337704088,0.0,4.782183000626785,46.666666666666664,0,0,0,0.0043856272814491865,38.46153846153847,0.30398122258835736,63,0,0.0,0.0,0,0.0,0,1,9.87725372679464,8,16,0.8660254037844387,-0.4999999999999998,32
