time_bin,timestamp,total_vehicles,car_count,truck_count,total_stopped_vehicles,avg_queue_length,max_queue_length,avg_speed,median_speed,speed_std,percent_stopped,avg_lane_occupancy,max_lane_occupancy,num_active_lanes,traffic_density,flow_rate,avg_acceleration,harsh_braking_count,pedestrian_count,avg_ped_waiting_time,max_ped_waiting_time,stopped_pedestrians,ped_crossing_demand,avg_ped_speed,bicycle_count,avg_bicycle_speed,hour_of_day,minute_of_hour,time_of_day_sin,time_of_day_cos,recording_id
10,300.0,22,22,0,17,0,0,0.32557060686357764,0.0,1.0925343447711564,77.27272727272727,0,0,0,0.007723586785855495,44.05874499332443,0.08715839289655912,0,8,8.56,14.48,2,8,1.2711850962209055,1,4.031708611045475,8,5,0.8660254037844387,-0.4999999999999998,23
11,330.0,23,22,1,16,0,0,0.5537869349858505,0.0,1.7785515168154027,69.56521739130434,0,0,0,0.009054175324786152,46.061415220293725,0.05029010898215154,17,10,0.0,0.0,0,10,1.4957324341385265,9,4.080933537997234,8,5,0.8660254037844387,-0.4999999999999998,23
12,360.0,23,23,0,18,0,0,0.5267328151188361,0.0,1.5230179828353567,78.26086956521739,0,0,0,0.009196218396623056,46.061415220293725,0.12098858798906972,42,11,0.76,0.84,2,11,1.452441838173907,14,3.9152577579239365,8,6,0.8660254037844387,-0.4999999999999998,23
13,390.0,24,24,0,17,0,0,0.5101260486205329,0.0,1.6726623422722737,70.83333333333334,0,0,0,0.009726864946918056,48.06408544726301,0.1318974562585489,110,8,0.72,0.72,1,8,1.493004806168012,8,5.222031092775331,8,6,0.8660254037844387,-0.4999999999999998,23
14,420.0,25,25,0,18,0,0,0.6849633951733399,0.0,1.9506246750112546,72.0,0,0,0,0.00863198988079304,50.06675567423231,0.1453014028743849,137,7,2.04,2.04,1,7,1.4641834436775307,12,2.481206937141541,8,7,0.8660254037844387,-0.4999999999999998,23
15,450.0,22,22,0,18,0,0,0.5515613259923757,0.0,1.6069051369089669,81.81818181818183,0,0,0,0.009206608199716552,44.05874499332443,0.1352611404997854,27,9,1.7733333333333334,3.0,3,9,1.3610860029529568,11,3.3360974546580775,8,7,0.8660254037844387,-0.4999999999999998,23
16,480.0,24,24,0,15,0,0,0.6836213751065073,0.0,1.9374925697459604,62.5,0,0,0,0.009650174971909812,48.06408544726301,0.12358848268180421,92,12,1.72,1.92,3,12,1.4199618019763791,2,4.848657554282489,8,8,0.8660254037844387,-0.4999999999999998,23
17,510.0,24,24,0,15,0,0,0.9333803568183174,0.0,2.322851203131492,62.5,0,0,0,0.009431833636824441,48.06408544726301,0.11373392860746373,10,11,0.24,0.24,1,11,1.2713024890858955,5,4.654050091887477,8,8,0.8660254037844387,-0.4999999999999998,23
18,540.0,22,22,0,15,0,0,0.6947520751235786,0.0,1.9763788142803513,68.18181818181817,0,0,0,0.008745628141498844,44.05874499332443,0.08338023114044478,47,10,0.28,0.28,1,10,1.1101780562567398,8,4.908047234378821,8,9,0.8660254037844387,-0.4999999999999998,23
19,570.0,23,23,0,15,0,0,0.5435391502554942,0.0,1.9239711411424476,65.21739130434783,0,0,0,0.00808377262283801,46.061415220293725,0.07820813993574945,39,4,5.96,5.96,1,4,1.1272163852528239,2,5.456658722613358,8,9,0.8660254037844387,-0.4999999999999998,23
20,600.0,24,24,0,16,0,0,0.6411455380740022,0.0,1.8369599954786007,66.66666666666666,0,0,0,0.009548724632545438,48.06408544726301,0.16675264028696443,76,9,0.0,0.0,0,9,1.4970388100606922,4,4.052625174139288,8,10,0.8660254037844387,-0.4999999999999998,23
21,630.0,23,23,0,16,0,0,0.6629531493176004,0.0,1.8813759872566596,69.56521739130434,0,0,0,0.00910704627990417,46.061415220293725,0.09535901779269224,0,11,0.0,0.0,0,11,1.5584838299771193,3,3.3418912028591876,8,10,0.8660254037844387,-0.4999999999999998,23
22,660.0,27,27,0,15,0,0,1.226878786504214,0.0,2.3730749862564156,55.55555555555556,0,0,0,0.010663429697953083,54.07209612817089,0.15842082069368085,73,10,2.2600000000000002,3.2,2,10,1.2950116440835555,3,5.251016199374433,8,11,0.8660254037844387,-0.4999999999999998,23
23,690.0,21,21,0,15,0,0,0.5222948140878887,0.0,1.7821841311085633,71.42857142857143,0,0,0,0.007628188594535811,42.05607476635514,0.09940431319309755,121,8,0.64,0.64,1,8,1.4471208965679285,11,3.2007262015057947,8,11,0.8660254037844387,-0.4999999999999998,23
24,720.0,17,17,0,15,0,0,0.24915142156911516,0.0,1.000265621069171,88.23529411764706,0,0,0,0.006959930466878263,34.04539385847797,0.04338588849941596,0,10,3.408,6.28,5,10,1.0244893382469449,17,5.376752681977472,8,12,0.8660254037844387,-0.4999999999999998,23
25,750.0,17,17,0,14,0,0,0.35725493770122274,0.0,1.7545120760587256,82.35294117647058,0,0,0,0.0075372671451560775,34.04539385847797,0.01605341094130626,0,16,2.58,4.96,2,16,1.3146900747387504,4,6.104422674164096,8,12,0.8660254037844387,-0.4999999999999998,23
26,780.0,17,17,0,14,0,0,0.49569782083937924,0.0,1.6757056549724603,82.35294117647058,0,0,0,0.0075372671451560775,34.04539385847797,0.0663736196023154,17,18,1.4933333333333334,3.04,3,18,1.311020787614307,8,3.6253594265106095,8,13,0.8660254037844387,-0.4999999999999998,23
27,810.0,18,18,0,16,0,0,0.3496528032047091,0.0,1.4357153387657293,88.88888888888889,0,0,0,0.007622341171192097,36.048064085447265,0.06003053445311855,16,13,13.1,25.16,2,13,1.284257843989591,11,3.994333577889911,8,13,0.8660254037844387,-0.4999999999999998,23
28,840.0,25,25,0,15,0,0,0.7985452106280427,0.0,2.233202044120811,60.0,0,0,0,0.008834111209974727,50.06675567423231,0.1459994112569497,62,15,0.9199999999999999,1.44,2,15,1.312080698282508,4,4.329371009830105,8,14,0.8660254037844387,-0.4999999999999998,23
29,870.0,21,21,0,15,0,0,0.5404460769389087,0.0,1.959918414803117,71.42857142857143,0,0,0,0.008422690509105466,42.05607476635514,0.0669611941648718,18,13,2.84,4.08,2,13,1.4084757940026909,4,4.458149843750408,8,14,0.8660254037844387,-0.4999999999999998,23
30,900.0,18,18,0,16,0,0,0.25035589136955294,0.0,1.3540545919980669,88.88888888888889,0,0,0,0.007165294288508416,36.048064085447265,0.04670127042641929,44,5,0.0,0.0,0,5,1.4552329167336504,7,3.5754668543854558,8,15,0.8660254037844387,-0.4999999999999998,23
31,930.0,21,21,0,15,0,0,0.8396594999523379,0.0,2.4965649013514715,71.42857142857143,0,0,0,0.008405785427957726,42.05607476635514,0.061218593899286494,0,3,0.0,0.0,0,3,2.220882913436602,2,6.815085341365567,8,15,0.8660254037844387,-0.4999999999999998,23
32,960.0,22,22,0,17,0,0,0.4401744491619536,0.0,1.4089319297675518,77.27272727272727,0,0,0,0.00874542281989376,44.05874499332443,0.09782547573457775,51,4,0.0,0.0,0,4,1.8114580754487855,9,4.231903308969398,8,16,0.8660254037844387,-0.4999999999999998,23
33,990.0,25,25,0,15,0,0,0.8899749624358926,0.0,2.1181321969394697,60.0,0,0,0,0.010097983599282098,50.06675567423231,0.09586488595757739,26,7,0.0,0.0,0,7,1.7456983427732289,7,4.231232152254854,8,16,0.8660254037844387,-0.4999999999999998,23
34,1020.0,18,18,0,15,0,0,0.3542873957844643,0.0,1.5987261972017817,83.33333333333334,0,0,0,0.0072719865762271504,36.048064085447265,0.03764035219366991,0,10,0.2,0.2,1,10,1.5884291342829022,0,0.0,8,17,0.8660254037844387,-0.4999999999999998,23
35,1050.0,22,22,0,17,0,0,0.4406273799460138,0.0,1.443431459792385,77.27272727272727,0,0,0,0.007711931944107971,44.05874499332443,0.13408995595962822,122,10,0.0,0.0,0,10,1.4200818522384264,6,3.5508888317240097,8,17,0.8660254037844387,-0.4999999999999998,23
36,1080.0,19,19,0,15,0,0,0.4683027351265341,0.0,1.634020126147674,78.94736842105263,0,0,0,0.007607195112626737,38.05073431241655,0.08381819036774199,102,2,0.0,0.0,0,2,1.5156590809771493,5,4.4369358684777,8,18,0.8660254037844387,-0.4999999999999998,23
37,1110.0,21,21,0,15,0,0,0.6429097681431079,0.0,2.160294051119161,71.42857142857143,0,0,0,0.007428618094565632,42.05607476635514,0.1119845270389577,46,8,2.28,3.04,3,8,1.1519704975463512,2,3.71482004080571,8,18,0.8660254037844387,-0.4999999999999998,23
38,1140.0,20,20,0,17,0,0,0.4664046204548314,0.0,1.569041741220364,85.0,0,0,0,0.00846926796799122,40.05340453938585,0.09904227958695218,0,9,6.12,6.12,1,9,1.1597239963223627,10,4.132586984927152,8,19,0.8660254037844387,-0.4999999999999998,23
39,1170.0,20,20,0,15,0,0,0.5324720302337181,0.0,1.7814907842001257,75.0,0,0,0,0.007883350209961055,40.05340453938585,0.07709818524719472,0,3,0.0,0.0,0,3,1.3580921556185361,7,4.637383594128723,8,19,0.8660254037844387,-0.4999999999999998,23
40,1200.0,22,22,0,16,0,0,0.5060161754697085,0.0,1.9193820089735887,72.72727272727273,0,0,0,0.008818024021180435,44.05874499332443,0.05933231922570235,52,7,0.0,0.0,0,7,1.2644761579813557,3,3.1959254952913385,8,20,0.8660254037844387,-0.4999999999999998,23
41,1230.0,20,20,0,16,0,0,0.21133325365711933,0.0,1.0162261683998497,80.0,0,0,0,0.007866226065678366,40.05340453938585,0.029094248837839887,0,12,0.0,0.0,0,12,1.5020261598144378,10,4.740640152437477,8,20,0.8660254037844387,-0.4999999999999998,23
42,1260.0,16,16,0,16,0,0,0.0,0.0,0.0,100.0,0,0,0,0.006775414374392975,247.42268041237116,0.0,0,8,0.0,0.0,0,8,1.4138393723032872,3,5.183498724072553,8,21,0.8660254037844387,-0.4999999999999998,23
