time_bin,timestamp,total_vehicles,car_count,truck_count,total_stopped_vehicles,avg_queue_length,max_queue_length,avg_speed,median_speed,speed_std,percent_stopped,avg_lane_occupancy,max_lane_occupancy,num_active_lanes,traffic_density,flow_rate,avg_acceleration,harsh_braking_count,pedestrian_count,avg_ped_waiting_time,max_ped_waiting_time,stopped_pedestrians,ped_crossing_demand,avg_ped_speed,bicycle_count,avg_bicycle_speed,hour_of_day,minute_of_hour,time_of_day_sin,time_of_day_cos,recording_id
26,780.0,23,23,0,16,0,0,0.9306656355407632,0.0,2.3234043370451403,69.56521739130434,0,0,0,0.008394804525258611,46.061415220293725,0.19640098250874352,98,8,1.84,1.84,1,8,1.3844966708588076,1,2.3981812664191517,8,13,0.8660254037844387,-0.4999999999999998,18
27,810.0,24,24,0,19,0,0,0.929044821513896,0.0,2.12071993969182,79.16666666666666,0,0,0,0.008798019910801905,48.06408544726301,0.2587183320495124,99,15,2.1,3.56,2,15,1.4435510392971185,4,3.4108384402374754,8,13,0.8660254037844387,-0.4999999999999998,18
28,840.0,25,25,0,14,0,0,1.3225512391434104,0.0,2.488668183631099,56.00000000000001,0,0,0,0.010585311278342363,50.06675567423231,0.21488993623423303,97,9,0.76,0.76,1,9,1.4539204798036904,4,3.4839015418674664,8,14,0.8660254037844387,-0.4999999999999998,18
29,870.0,20,20,0,14,0,0,0.6996812594213576,0.0,2.1140286284660146,70.0,0,0,0,0.00846982076890947,40.05340453938585,0.15852263922110413,132,5,1.04,1.04,1,5,1.419271510124301,1,5.3967107192817,8,14,0.8660254037844387,-0.4999999999999998,18
30,900.0,18,18,0,13,0,0,0.6230608715833013,0.0,2.1428564675644464,72.22222222222221,0,0,0,0.00768685616200363,36.048064085447265,0.1043960168791139,68,3,0.0,0.0,0,3,1.5906040178429401,2,2.6107222894687596,8,15,0.8660254037844387,-0.4999999999999998,18
31,930.0,22,22,0,14,0,0,0.8613776371466111,0.0,2.3913006580439227,63.63636363636363,0,0,0,0.009385635892563571,44.05874499332443,0.13093772901872353,36,6,4.36,11.2,3,6,1.292429100448937,6,2.512466677627671,8,15,0.8660254037844387,-0.4999999999999998,18
32,960.0,24,24,0,16,0,0,0.7999889855984593,0.0,2.0407270010516747,66.66666666666666,0,0,0,0.010210650383569652,48.06408544726301,0.1485334089522915,47,11,19.98,27.04,2,11,1.1115542897017925,4,1.467797896804982,8,16,0.8660254037844387,-0.4999999999999998,18
33,990.0,22,22,0,14,0,0,0.7355586817059495,0.0,1.8331234702462504,63.63636363636363,0,0,0,0.009304878555142516,44.05874499332443,0.11097229095785967,6,12,8.24,8.24,1,12,1.2287704191672104,7,4.2970575759839535,8,16,0.8660254037844387,-0.4999999999999998,18
34,1020.0,16,16,0,14,0,0,0.11439477026076902,0.0,0.9088739425204722,87.5,0,0,0,0.0068325979404541765,32.04272363150868,0.016087022479734404,0,6,2.66,3.4,2,6,1.2252881363762855,3,7.415380147986681,8,17,0.8660254037844387,-0.4999999999999998,18
35,1050.0,20,20,0,14,0,0,0.4926411192820344,0.0,1.6203133121659776,70.0,0,0,0,0.008588072852990623,40.05340453938585,0.055287465953568614,0,8,0.0,0.0,0,8,1.470646629207651,3,3.8258112417506616,8,17,0.8660254037844387,-0.4999999999999998,18
36,1080.0,28,28,0,14,0,0,1.189029262093806,0.0,2.368093228390095,50.0,0,0,0,0.011838734822736839,56.074766355140184,0.1539596825952112,74,10,2.5733333333333337,6.44,3,10,1.5527519854743568,3,2.9712832944063114,8,18,0.8660254037844387,-0.4999999999999998,18
37,1110.0,22,22,0,16,0,0,0.7779883199430886,0.0,1.603181883383193,72.72727272727273,0,0,0,0.009372368487375589,137.50000000000003,0.22138548579851997,41,8,0.0,0.0,0,8,1.5523930681203997,1,0.4727146527592581,8,18,0.8660254037844387,-0.4999999999999998,18
