time_bin,timestamp,total_vehicles,car_count,truck_count,total_stopped_vehicles,avg_queue_length,max_queue_length,avg_speed,median_speed,speed_std,percent_stopped,avg_lane_occupancy,max_lane_occupancy,num_active_lanes,traffic_density,flow_rate,avg_acceleration,harsh_braking_count,pedestrian_count,avg_ped_waiting_time,max_ped_waiting_time,stopped_pedestrians,ped_crossing_demand,avg_ped_speed,bicycle_count,avg_bicycle_speed,hour_of_day,minute_of_hour,time_of_day_sin,time_of_day_cos,recording_id
14,420.0,15,14,1,8,0,0,1.5530922219502226,0.0,3.6281596026405936,53.333333333333336,0,0,0,0.006547699941326387,30.040053404539385,0.3026785089784017,96,2,4.64,4.64,1,2,1.1020801920126984,4,4.873724974856337,8,7,0.8660254037844387,-0.4999999999999998,13
15,450.0,16,15,1,10,0,0,1.2879835764387004,0.0,2.471806252579026,62.5,0,0,0,0.006977521845748869,32.04272363150868,0.3645380090541749,77,1,0.0,0.0,0,1,1.867116686649409,3,2.9883317918900842,8,7,0.8660254037844387,-0.4999999999999998,13
16,480.0,12,11,1,6,0,0,1.0892961569156379,0.0,3.280125695931763,50.0,0,0,0,0.005872244811903642,24.032042723631506,0.11585034126755045,0,2,5.64,5.64,1,2,0.9062045783092995,1,4.417684389927019,8,8,0.8660254037844387,-0.4999999999999998,13
17,510.0,14,13,1,8,0,0,1.0955310869630908,0.0,2.473125821388848,57.14285714285714,0,0,0,0.006790199134530825,28.037383177570092,0.33229169913957857,138,3,5.52,5.52,1,3,1.1519658603485317,3,7.470358645820846,8,8,0.8660254037844387,-0.4999999999999998,13
18,540.0,16,15,1,10,0,0,1.3538693435566873,0.0,3.3885745190473897,62.5,0,0,0,0.007118795057110529,32.04272363150868,0.2873753896952591,130,5,0.0,0.0,0,5,1.3468024296806105,4,5.881119001009534,8,9,0.8660254037844387,-0.4999999999999998,13
19,570.0,13,12,1,7,0,0,1.5138643741552158,0.0,3.1641900390286155,53.84615384615385,0,0,0,0.005630016925343644,26.0347129506008,0.29590978461855205,58,3,0.0,0.0,0,3,1.4270244887193577,3,4.275298518111973,8,9,0.8660254037844387,-0.4999999999999998,13
20,600.0,9,8,1,6,0,0,0.8840405437189783,0.0,3.016518509759702,66.66666666666666,0,0,0,0.004070526346551806,18.024032042723633,0.08670275176661779,0,3,0.0,0.0,0,3,1.4826432788693007,2,6.336605186770728,8,10,0.8660254037844387,-0.4999999999999998,13
21,630.0,13,12,1,9,0,0,1.3451825487234421,0.0,3.441785906570844,69.23076923076923,0,0,0,0.00561713272053169,26.0347129506008,0.18847615451365485,16,3,7.7,8.24,2,3,1.3719930979381436,4,6.5986706586515655,8,10,0.8660254037844387,-0.4999999999999998,13
22,660.0,15,14,1,7,0,0,1.502839142402066,0.0,3.0342248341618103,46.666666666666664,0,0,0,0.006683583726698347,30.040053404539385,0.2936385387831007,12,9,0.0,0.0,0,9,1.4328904346945825,3,5.773603421880288,8,11,0.8660254037844387,-0.4999999999999998,13
23,690.0,16,15,1,7,0,0,2.1206155385831433,0.0,4.156040124690992,43.75,0,0,0,0.006926577541339582,32.04272363150868,0.25887454615853,38,11,1.9466666666666665,3.52,3,11,1.4404932883760855,2,7.39280295610368,8,11,0.8660254037844387,-0.4999999999999998,13
24,720.0,15,14,1,7,0,0,1.7578085381677504,0.0,3.443968520293056,46.666666666666664,0,0,0,0.006662059377389185,30.040053404539385,0.26668927550772625,30,14,8.94,17.52,2,14,1.347065107010853,0,0.0,8,12,0.8660254037844387,-0.4999999999999998,13
25,750.0,13,13,0,9,0,0,1.2058066303976325,0.0,2.6641109543234616,69.23076923076923,0,0,0,0.006390456694258866,26.0347129506008,0.3586472468887784,23,4,4.38,6.92,2,4,1.3132632118038454,1,4.230104504370796,8,12,0.8660254037844387,-0.4999999999999998,13
26,780.0,12,11,1,5,0,0,1.4200288117962248,0.0,3.5714930056536494,41.66666666666667,0,0,0,0.005857503103435265,24.032042723631506,0.15491370187900103,0,3,0.0,0.0,0,3,1.5369405531786806,3,7.080648024514823,8,13,0.8660254037844387,-0.4999999999999998,13
27,810.0,10,10,0,5,0,0,1.2311692199744069,0.0,3.0537506065038094,50.0,0,0,0,0.0045991879450955194,20.026702269692926,0.19203072936982138,0,3,0.0,0.0,0,3,1.4439067825367085,0,0.0,8,13,0.8660254037844387,-0.4999999999999998,13
28,840.0,12,12,0,5,0,0,2.0855664731294716,0.0,4.43299864220022,41.66666666666667,0,0,0,0.00542051692194003,24.032042723631506,0.21399172409813094,19,6,0.12,0.12,1,6,1.516696573019954,2,5.362179445794806,8,14,0.8660254037844387,-0.4999999999999998,13
29,870.0,13,13,0,6,0,0,1.6103708691343166,0.0,3.5627152914575917,46.15384615384615,0,0,0,0.005789382694771276,26.0347129506008,0.3106161776707571,22,2,0.0,0.0,0,2,1.5726525303602046,2,6.25874555925057,8,14,0.8660254037844387,-0.4999999999999998,13
30,900.0,13,13,0,8,0,0,1.310711829170483,0.0,2.5193086380613376,61.53846153846154,0,0,0,0.006591655158370573,26.0347129506008,0.42269066632136043,68,4,0.0,0.0,0,4,1.4552950575551509,1,11.098943651739358,8,15,0.8660254037844387,-0.4999999999999998,13
31,930.0,18,18,0,6,0,0,2.4149210452154164,0.0,4.147269508547277,33.33333333333333,0,0,0,0.00765074300642621,36.048064085447265,0.3449252027671162,115,3,0.0,0.0,0,3,1.439990547126118,1,5.206711663592012,8,15,0.8660254037844387,-0.4999999999999998,13
32,960.0,20,19,1,7,0,0,2.1506986448172802,0.0,3.9878975405822907,35.0,0,0,0,0.00857682554363018,40.05340453938585,0.2468199814711646,0,4,0.0,0.0,0,4,1.2987642131197845,2,6.436346495687547,8,16,0.8660254037844387,-0.4999999999999998,13
33,990.0,9,9,0,6,0,0,2.3529985991535782,0.0,4.458812811392896,66.66666666666666,0,0,0,0.005161506707328026,117.39130434782611,0.15862637497624718,0,3,0.0,0.0,0,3,1.3037378234047379,0,0.0,8,16,0.8660254037844387,-0.4999999999999998,13
