time_bin,timestamp,total_vehicles,car_count,truck_count,total_stopped_vehicles,avg_queue_length,max_queue_length,avg_speed,median_speed,speed_std,percent_stopped,avg_lane_occupancy,max_lane_occupancy,num_active_lanes,traffic_density,flow_rate,avg_acceleration,harsh_braking_count,pedestrian_count,avg_ped_waiting_time,max_ped_waiting_time,stopped_pedestrians,ped_crossing_demand,avg_ped_speed,bicycle_count,avg_bicycle_speed,hour_of_day,minute_of_hour,time_of_day_sin,time_of_day_cos,recording_id
10,300.0,15,15,0,3,0,0,5.419162479790548,0.0,6.016971957902235,20.0,0,0,0,0.0020427647386414977,30.040053404539385,0.49263970768165766,245,0,0.0,0.0,0,0,0.0,0,0.0,8,5,0.8660254037844387,-0.4999999999999998,03
11,330.0,13,12,1,3,0,0,5.046941848357022,0.0,6.742763828718774,23.076923076923077,0,0,0,0.0018848122673942652,26.0347129506008,0.37311066711892954,34,0,0.0,0.0,0,0,0.0,0,0.0,8,5,0.8660254037844387,-0.4999999999999998,03
12,360.0,12,10,2,5,0,0,3.5362574935077578,0.0,6.438471985364785,41.66666666666667,0,0,0,0.001747221043915623,24.032042723631506,0.2598017983471684,3,2,0.0,0.0,0,2,1.262350567952409,1,4.46036561297591,8,6,0.8660254037844387,-0.4999999999999998,03
13,390.0,17,15,2,3,0,0,5.219253897770224,3.5052441992534558,5.880221805230619,17.647058823529413,0,0,0,0.0022406438438249488,34.04539385847797,0.5194249759252353,174,2,0.64,0.64,1,2,1.2120995579142761,1,5.461730474281383,8,6,0.8660254037844387,-0.4999999999999998,03
14,420.0,12,12,0,3,0,0,4.323270525429302,0.0,6.628200040106518,25.0,0,0,0,0.001778655457839139,24.032042723631506,0.23096114246739194,0,2,0.0,0.0,0,2,1.286719786039373,0,0.0,8,7,0.8660254037844387,-0.4999999999999998,03
15,450.0,13,12,1,3,0,0,5.011030550174657,0.0,6.833845850045122,23.076923076923077,0,0,0,0.0017985603585525226,26.0347129506008,0.2879208871031074,63,2,0.0,0.0,0,2,1.5215705015052965,0,0.0,8,7,0.8660254037844387,-0.4999999999999998,03
16,480.0,10,10,0,3,0,0,3.770597284939767,0.0,6.412939701177829,30.0,0,0,0,0.001726563187765979,20.026702269692926,0.21935737041570302,41,0,0.0,0.0,0,0,0.0,1,16.61431746284881,8,8,0.8660254037844387,-0.4999999999999998,03
17,510.0,12,12,0,3,0,0,3.633598987665642,0.0,5.298078425326477,25.0,0,0,0,0.0015660884016169918,24.032042723631506,0.4569938867735407,103,0,0.0,0.0,0,0,0.0,0,0.0,8,8,0.8660254037844387,-0.4999999999999998,03
18,540.0,14,13,1,3,0,0,5.091600196709752,0.0,7.111358454432925,21.428571428571427,0,0,0,0.0018869297098648946,28.037383177570092,0.3115014233530025,120,0,0.0,0.0,0,0,0.0,0,0.0,8,9,0.8660254037844387,-0.4999999999999998,03
19,570.0,10,10,0,3,0,0,4.002312637560874,0.0,6.451838684872738,30.0,0,0,0,0.0013003789873696288,20.026702269692926,0.39032083593385564,237,0,0.0,0.0,0,0,0.0,0,0.0,8,9,0.8660254037844387,-0.4999999999999998,03
20,600.0,20,18,2,4,0,0,6.564318532007505,5.20112435260877,7.074260733316749,20.0,0,0,0,0.002645156205144329,40.05340453938585,0.6381943635895256,176,0,0.0,0.0,0,0,0.0,0,0.0,8,10,0.8660254037844387,-0.4999999999999998,03
21,630.0,12,12,0,4,0,0,4.175613044771034,0.0,6.945777626796412,33.33333333333333,0,0,0,0.0016325698829408593,24.032042723631506,0.19629578123756883,0,0,0.0,0.0,0,0,0.0,0,0.0,8,10,0.8660254037844387,-0.4999999999999998,03
22,660.0,11,10,1,3,0,0,4.531017965179832,0.0,6.65507960916954,27.27272727272727,0,0,0,0.002447592466406287,22.029372496662216,0.1615216771020638,4,3,0.0,0.0,0,3,1.5365130510252532,1,13.11924736177335,8,11,0.8660254037844387,-0.4999999999999998,03
23,690.0,12,12,0,3,0,0,4.0901552644165555,0.0,6.437896012834802,25.0,0,0,0,0.002138589361201337,24.032042723631506,0.24946737664958094,3,4,0.0,0.0,0,4,1.5028679017992321,0,0.0,8,11,0.8660254037844387,-0.4999999999999998,03
24,720.0,13,12,1,3,0,0,4.042663143548113,0.0,7.111740770441229,23.076923076923077,0,0,0,0.0018914312322699726,26.0347129506008,0.1601632991094355,8,4,0.0,0.0,0,4,1.4908933648938156,3,3.5095398332736556,8,12,0.8660254037844387,-0.4999999999999998,03
25,750.0,14,13,1,3,0,0,5.348866170396232,0.0,7.114381607051498,21.428571428571427,0,0,0,0.0019443540293478034,28.037383177570092,0.5505631530225574,279,3,0.32,0.32,1,3,1.4132202867398513,3,3.6499304877093923,8,12,0.8660254037844387,-0.4999999999999998,03
26,780.0,11,9,2,3,0,0,4.260222176575124,0.0,6.622347354029966,27.27272727272727,0,0,0,0.002438611381399917,22.029372496662216,0.23476626345452437,4,2,0.0,0.0,0,2,1.4171940155360911,0,0.0,8,13,0.8660254037844387,-0.4999999999999998,03
27,810.0,6,6,0,3,0,0,2.6013543306149307,0.0,6.261256001673898,50.0,0,0,0,0.0013444306661849793,12.016021361815753,0.07997855576596925,0,2,0.0,0.0,0,2,1.1810721150630146,0,0.0,8,13,0.8660254037844387,-0.4999999999999998,03
28,840.0,13,12,1,3,0,0,5.343918753440265,0.0,7.236773028547551,23.076923076923077,0,0,0,0.0017369766096137055,26.0347129506008,0.2775021104432135,97,1,10.92,10.92,1,1,0.3951276225835831,0,0.0,8,14,0.8660254037844387,-0.4999999999999998,03
29,870.0,12,10,2,4,0,0,4.6978522647379775,0.0,6.596120542677213,33.33333333333333,0,0,0,0.001767126654450689,24.032042723631506,0.3957816463126604,111,1,24.96,24.96,1,1,0.22086948945022206,0,0.0,8,14,0.8660254037844387,-0.4999999999999998,03
30,900.0,11,7,4,6,0,0,2.9020633572642955,0.0019663672088396917,5.451481300388444,54.54545454545454,0,0,0,0.0016043200195567015,22.029372496662216,0.2822979437983564,29,1,0.0,0.0,0,1,1.2409746127657377,0,0.0,8,15,0.8660254037844387,-0.4999999999999998,03
31,930.0,17,12,5,3,0,0,4.706207611876755,0.0,5.971527956615196,17.647058823529413,0,0,0,0.0026495644283912084,34.04539385847797,0.4472829199278032,158,0,0.0,0.0,0,0,0.0,0,0.0,8,15,0.8660254037844387,-0.4999999999999998,03
32,960.0,18,16,2,6,0,0,4.555802190400609,1.1400359815812833,5.8511966831457585,33.33333333333333,0,0,0,0.002507902780612088,36.048064085447265,0.48769005090859097,43,0,0.0,0.0,0,0,0.0,0,0.0,8,16,0.8660254037844387,-0.4999999999999998,03
33,990.0,10,10,0,4,0,0,3.6249957444928453,0.0,5.9898201493650145,40.0,0,0,0,0.0013883501330646578,20.026702269692926,0.3502992993573047,80,1,0.0,0.0,0,1,1.3942860296794344,0,0.0,8,16,0.8660254037844387,-0.4999999999999998,03
34,1020.0,4,4,0,3,0,0,0.06667194301838224,0.0,0.8752442433910002,75.0,0,0,0,0.0009277503118665533,35.08771929824561,0.007770292259609105,0,1,0.0,0.0,0,1,1.4050827716518461,0,0.0,8,17,0.8660254037844387,-0.4999999999999998,03
