time_bin,timestamp,total_vehicles,car_count,truck_count,total_stopped_vehicles,avg_queue_length,max_queue_length,avg_speed,median_speed,speed_std,percent_stopped,avg_lane_occupancy,max_lane_occupancy,num_active_lanes,traffic_density,flow_rate,avg_acceleration,harsh_braking_count,pedestrian_count,avg_ped_waiting_time,max_ped_waiting_time,stopped_pedestrians,ped_crossing_demand,avg_ped_speed,bicycle_count,avg_bicycle_speed,hour_of_day,minute_of_hour,time_of_day_sin,time_of_day_cos,recording_id
25,750.0,26,26,0,21,0,0,0.5632079086925977,0.0,1.7998370478192058,80.76923076923077,0,0,0,0.009099696651354221,52.0694259012016,0.12055446791264904,105,7,5.58,6.28,2,7,1.384369751552249,4,4.016633114387631,8,12,0.8660254037844387,-0.4999999999999998,28
26,780.0,29,28,1,21,0,0,0.7089101264902989,0.0,2.050577281677624,72.41379310344827,0,0,0,0.010218978072301701,58.07743658210948,0.15624828147302552,106,10,0.6599999999999999,1.2,2,10,1.2494946638161382,11,3.8483072029823537,8,13,0.8660254037844387,-0.4999999999999998,28
27,810.0,24,24,0,20,0,0,0.39853727368774466,0.0,1.606390504047037,83.33333333333334,0,0,0,0.008219961199015602,48.06408544726301,0.09362845125471517,146,9,4.8133333333333335,8.08,3,9,1.054552052552797,7,4.157376944813269,8,13,0.8660254037844387,-0.4999999999999998,28
28,840.0,24,24,0,19,0,0,0.3008157762656722,0.0,1.5141373207245041,79.16666666666666,0,0,0,0.008432762087677216,48.06408544726301,0.0570736311421793,43,5,2.24,2.24,1,5,1.6670008860811043,5,6.771260928681087,8,14,0.8660254037844387,-0.4999999999999998,28
29,870.0,24,24,0,19,0,0,0.5326834784733913,0.0,1.950715199177427,79.16666666666666,0,0,0,0.008456596321408192,48.06408544726301,0.05807510430062837,14,7,11.520000000000001,26.16,3,7,0.9813109549281768,1,8.243560146278714,8,14,0.8660254037844387,-0.4999999999999998,28
30,900.0,25,25,0,22,0,0,0.2715613812803404,0.0,1.1587372860775929,88.0,0,0,0,0.008822469554565502,50.06675567423231,0.06989853674476623,0,14,1.98,2.84,2,14,1.2546366005454181,8,2.8830930518029203,8,15,0.8660254037844387,-0.4999999999999998,28
31,930.0,25,25,0,21,0,0,0.43270082597220244,0.0,1.4491483404128565,84.0,0,0,0,0.008517353515673062,50.06675567423231,0.05511269180986037,0,9,2.52,4.28,2,9,1.1994271183257221,6,3.2761610166430404,8,15,0.8660254037844387,-0.4999999999999998,28
32,960.0,33,33,0,21,0,0,0.967011050969178,0.0,1.882336108761551,63.63636363636363,0,0,0,0.011231997951046641,66.08811748998664,0.173649413704336,37,3,1.68,1.68,1,3,1.3500518616158927,2,2.469553582888916,8,16,0.8660254037844387,-0.4999999999999998,28
33,990.0,21,21,0,19,0,0,0.1373086165233289,0.0,1.0120960178013683,90.47619047619048,0,0,0,0.008376492540035576,42.05607476635514,0.019472692501975027,41,11,0.0,0.0,0,11,1.297231711012283,2,4.7433021362734555,8,16,0.8660254037844387,-0.4999999999999998,28
34,1020.0,28,28,0,21,0,0,0.6841402648093834,0.0,1.8609598697948309,75.0,0,0,0,0.009500664467102495,56.074766355140184,0.14463585326000797,115,15,6.550000000000001,8.0,4,15,1.1548771479591458,6,3.6984109183158456,8,17,0.8660254037844387,-0.4999999999999998,28
35,1050.0,25,25,0,20,0,0,0.4405168112392251,0.0,1.5714418812017696,80.0,0,0,0,0.008706352735886764,50.06675567423231,0.09180994013518894,43,10,0.0,0.0,0,10,1.4629869952557761,3,4.4353105794911905,8,17,0.8660254037844387,-0.4999999999999998,28
36,1080.0,28,28,0,22,0,0,0.6869044306063453,0.0,1.8407230805734769,78.57142857142857,0,0,0,0.009796250640544702,56.074766355140184,0.19782784756971575,170,12,1.12,1.12,1,12,1.3720566768017048,11,2.8754398165758452,8,18,0.8660254037844387,-0.4999999999999998,28
37,1110.0,23,23,0,19,0,0,0.3223904852838273,0.0,1.4962733383348668,82.6086956521739,0,0,0,0.008022605036492603,46.061415220293725,0.0492122556842187,40,9,0.0,0.0,0,9,1.366184928460194,9,4.575631729170504,8,18,0.8660254037844387,-0.4999999999999998,28
38,1140.0,23,23,0,19,0,0,0.3705460410231443,0.0,1.6807886342700253,82.6086956521739,0,0,0,0.007940040217789587,46.061415220293725,0.04935838345091005,0,6,0.0,0.0,0,6,1.4077680328340083,4,6.1609441761186865,8,19,0.8660254037844387,-0.4999999999999998,28
39,1170.0,26,26,0,20,0,0,0.5553100400710421,0.0,1.7443274337013526,76.92307692307693,0,0,0,0.008896681781043103,52.0694259012016,0.11014985969699914,77,10,0.0,0.0,0,10,1.3200259632881228,6,4.571814639737592,8,19,0.8660254037844387,-0.4999999999999998,28
40,1200.0,27,27,0,19,0,0,0.6282365127939472,0.0,1.7376700377740701,70.37037037037037,0,0,0,0.009342222969308095,54.07209612817089,0.10145718895119292,60,9,4.72,4.72,1,9,1.3736354611116788,5,4.3016722947834936,8,20,0.8660254037844387,-0.4999999999999998,28
41,1230.0,26,26,0,19,0,0,0.4346244672118602,0.0,1.6538893659111387,73.07692307692307,0,0,0,0.008827701120280612,52.0694259012016,0.07183237838619791,16,7,16.44,30.0,2,7,0.7985441731710544,2,4.420846091269137,8,20,0.8660254037844387,-0.4999999999999998,28
42,1260.0,22,22,0,19,0,0,0.537349907290275,0.0,2.110223196597929,86.36363636363636,0,0,0,0.007741802162239899,141.02564102564102,0.038120002948140316,0,3,7.92,7.92,1,3,0.959219920851384,1,6.829501909638771,8,21,0.8660254037844387,-0.4999999999999998,28
